lang;fakulta;katedra;zkratka;rok;nazev;kreditu;vyukaZS;vyukaLS;vyucovaciJazyky;jazykyZkr;skupinaAkreditaceZkr;skupinaAkreditace;urovenVypoctena;ectsNabizetUPrijezdu;ectsZobrazit
en;PF;KVV;4036;2019;Bachelor's Thesis;8;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4036;2020;Bachelor's Thesis;8;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2018;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2022;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2023;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2016;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4037;2021;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2017;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2019;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4037;2020;Curatorial Project;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2018;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2022;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2023;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2016;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4038;2021;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2017;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2019;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4038;2020;Practicum 4;5;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2018;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2022;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2023;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2016;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4039;2021;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2017;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2019;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4039;2020;Approaches in Artefiletics;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2018;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2022;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2023;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2016;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4040;2021;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2017;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2019;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4040;2020;Textile Making;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2018;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2022;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2023;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2016;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4100;2021;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2024;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2017;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2019;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4100;2020;History of Modern and Contemp. art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2018;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2022;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2023;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2016;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4101;2021;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2024;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2017;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2019;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4101;2020;Art and public space;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2018;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2022;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2023;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2016;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4102;2021;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2024;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2017;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2019;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4102;2020;New media and graphic programms 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2018;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2022;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2023;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2016;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4103;2021;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2024;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2017;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2019;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4103;2020;Drawing 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2018;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2022;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2023;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2016;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4104;2021;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2024;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2017;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2019;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4104;2020;Introduction to the art education theory;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2018;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2022;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2023;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2016;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4105;2021;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2024;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2017;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2019;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4105;2020;Spatial design 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2018;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2022;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2023;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2016;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4106;2021;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2024;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2017;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2019;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4106;2020;Digital technology in art and culture 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2018;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2022;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2023;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2016;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4107;2021;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2024;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2017;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2019;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4107;2020;Introduction to mediation of artwork;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2018;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2022;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2023;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2016;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4108;2021;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2024;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2017;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2019;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4108;2020;Creative course 1;4;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2018;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2022;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2023;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2016;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4109;2021;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2024;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2017;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2019;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4109;2020;History of modern and contemporary art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2018;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2022;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2023;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2016;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4110;2021;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2024;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2017;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2019;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4110;2020;New media and graphic programms 2;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2018;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2022;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2023;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2016;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4111;2021;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2024;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2017;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2019;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4111;2020;Drawing 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2018;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2022;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2023;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2016;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4112;2021;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2024;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2017;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2019;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4112;2020;Painting 1;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2018;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2022;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2023;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2016;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4113;2021;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2024;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2017;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2019;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4113;2020;Spatial design 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2018;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2022;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2023;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2016;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4114;2021;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2024;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2017;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2019;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4114;2020;Digital technology in art and education 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2018;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2022;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2023;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2016;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4115;2021;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2024;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2017;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2019;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4115;2020;Methodology of art eductaion 1;1;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2018;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2022;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2023;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2016;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4116;2021;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2024;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2017;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2019;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4116;2020;Intervention in public space;2;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2018;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2022;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2023;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2016;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4117;2021;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2024;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2017;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2019;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4117;2020;Excursion 1;4;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2018;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2022;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2023;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2016;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4118;2021;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2024;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2017;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2019;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4118;2020;History of art 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2018;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2022;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2023;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2016;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4119;2021;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2024;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2017;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2019;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4119;2020;Interpretation of art work 1;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2018;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2022;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2023;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2016;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4120;2021;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2024;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2017;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2019;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4120;2020;Drawing 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2018;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2022;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2023;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2016;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4121;2021;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2024;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2017;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2019;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4121;2020;Spatial design 3;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2018;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2022;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2023;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2016;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4122;2021;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2024;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2017;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2019;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4122;2020;Painting 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2018;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2022;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2023;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2016;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4123;2021;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2024;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2017;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2019;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4123;2020;Intermedial and action creation 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2018;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2022;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2023;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2016;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4124;2021;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2024;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2017;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2019;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4124;2020;Methodology of art education 2;3;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2018;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2022;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2023;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2016;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4125;2021;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2024;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2017;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2019;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4125;2020;Art-education project 1;2;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2018;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2022;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2023;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2016;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4126;2021;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2024;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2017;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2019;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4126;2020;Creative course 2;5;A;N;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4127;2018;History of art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4127;2022;History of art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4127;2023;History of art 2;3;N;A;Czech;CZ;;;Bc.;A;N
en;PF;KVV;4127;2016;History of art 2;3;N;A;Czech;CZ;;;Bc.;A;A
en;PF;KVV;4127;2021;History of art 2;3;N;A;Czech;CZ;;;Bc.;A;N
